QueryId,DocumentId
216,clueweb12-0700tw-04-11274
216,clueweb12-0500wb-45-06174
216,clueweb12-1706wb-63-18853
216,clueweb12-1414wb-24-14820
216,clueweb12-1708wb-69-13559
216,clueweb12-1708wb-76-12878
216,clueweb12-1315wb-33-31624
216,clueweb12-1708wb-50-15152
216,clueweb12-0905wb-21-10448
216,clueweb12-1010wb-51-04895
216,clueweb12-1707wb-81-08168
216,clueweb12-0408wb-33-18525
216,clueweb12-1711wb-12-16772
216,clueweb12-1700wb-39-19605
216,clueweb12-1708wb-29-08867
216,clueweb12-1205wb-05-03517
216,clueweb12-1704wb-37-03233
216,clueweb12-0300tw-01-01610
216,clueweb12-0817wb-54-20650
216,clueweb12-1210wb-42-10910
216,clueweb12-1111wb-59-15334
216,clueweb12-1010wb-29-00154
216,clueweb12-1905wb-58-10499
216,clueweb12-1512wb-03-09016
216,clueweb12-1805wb-27-03175
216,clueweb12-1616wb-86-06560
216,clueweb12-0605wb-11-29993
216,clueweb12-0800tw-00-19210
216,clueweb12-1501wb-07-17198
216,clueweb12-0500wb-50-05199
216,clueweb12-1707wb-16-20606
216,clueweb12-0209wb-55-06320
216,clueweb12-0000tw-05-05897
216,clueweb12-1107wb-99-06097
216,clueweb12-0403wb-43-02491
216,clueweb12-0810wb-91-16951
216,clueweb12-0100tw-83-07477
216,clueweb12-1600wb-59-15792
216,clueweb12-1514wb-22-15509
216,clueweb12-1705wb-10-13595
216,clueweb12-0800tw-53-13210
216,clueweb12-0000tw-12-20737
216,clueweb12-1009wb-88-17519
216,clueweb12-0303wb-49-17350
216,clueweb12-0605wb-11-21972
216,clueweb12-0311wb-21-29251
216,clueweb12-1000tw-65-02132
217,clueweb12-1700tw-16-18413
217,clueweb12-0809wb-65-09575
217,clueweb12-1516wb-63-18687
217,clueweb12-0400wb-60-14259
217,clueweb12-1804wb-20-01630
217,clueweb12-1511wb-27-27538
217,clueweb12-0700wb-00-08460
217,clueweb12-0003wb-92-04465
217,clueweb12-1712wb-05-13845
217,clueweb12-1800tw-22-17647
217,clueweb12-1012wb-70-20039
217,clueweb12-1507wb-78-17942
217,clueweb12-1012wb-67-07578
217,clueweb12-1012wb-77-17417
217,clueweb12-1415wb-32-16351
217,clueweb12-0004wb-80-22146
217,clueweb12-1503wb-80-14005
217,clueweb12-0308wb-74-30880
217,clueweb12-1416wb-03-01460
217,clueweb12-1700tw-25-07072
217,clueweb12-1500wb-78-13211
217,clueweb12-1416wb-03-01474
217,clueweb12-1700tw-04-06164
217,clueweb12-1812wb-72-17854
217,clueweb12-0716wb-96-24537
217,clueweb12-0008wb-02-14077
217,clueweb12-0908wb-18-00527
217,clueweb12-0907wb-73-00343
217,clueweb12-1508wb-15-43829
217,clueweb12-1508wb-36-26364
217,clueweb12-0801wb-33-06645
217,clueweb12-0402wb-61-27329
217,clueweb12-1504wb-86-11171
217,clueweb12-1501wb-38-13053
217,clueweb12-1210wb-79-15174
217,clueweb12-0310wb-69-11707
217,clueweb12-0713wb-35-23688
217,clueweb12-0309wb-15-16132
217,clueweb12-1716wb-90-16115
217,clueweb12-1512wb-13-28344
217,clueweb12-0817wb-48-02938
217,clueweb12-1800wb-91-16801
217,clueweb12-0307wb-73-31483
217,clueweb12-0008wb-62-06943
217,clueweb12-0309wb-64-04614
217,clueweb12-0308wb-91-32678
217,clueweb12-0006wb-76-11472
217,clueweb12-0309wb-62-32148
217,clueweb12-0006wb-88-22851
217,clueweb12-1800wb-59-09503
217,clueweb12-0007wb-51-30802
217,clueweb12-1510wb-64-08200
217,clueweb12-1513wb-97-14065
217,clueweb12-0008wb-02-14119
217,clueweb12-0310wb-34-06581
217,clueweb12-1205wb-23-18091
217,clueweb12-0309wb-99-19614
217,clueweb12-0008wb-13-07170
217,clueweb12-1514wb-67-00142
217,clueweb12-1712wb-52-02554
217,clueweb12-0007wb-13-23874
217,clueweb12-0803wb-88-01322
217,clueweb12-0004wb-96-26634
217,clueweb12-1108wb-62-15206
217,clueweb12-0008wb-74-09667
217,clueweb12-0003wb-52-13919
217,clueweb12-0006wb-88-22837
217,clueweb12-0007wb-59-07872
217,clueweb12-0007wb-41-10019
217,clueweb12-0006wb-07-21828
217,clueweb12-0010wb-09-09480
217,clueweb12-0007wb-21-32960
217,clueweb12-0309wb-81-22742
217,clueweb12-0900tw-61-01299
217,clueweb12-1800tw-26-20085
217,clueweb12-0007wb-59-07858
217,clueweb12-0010wb-99-14846
217,clueweb12-0005wb-71-01679
217,clueweb12-0009wb-29-29227
217,clueweb12-0011wb-76-19761
217,clueweb12-0005wb-37-04547
217,clueweb12-0800wb-41-11648
217,clueweb12-0403wb-04-05790
217,clueweb12-0008wb-13-07184
217,clueweb12-0009wb-59-11178
217,clueweb12-0801wb-92-11122
217,clueweb12-1300wb-52-10622
217,clueweb12-0009wb-78-13057
217,clueweb12-1413wb-42-06614
217,clueweb12-0717wb-27-08708
217,clueweb12-0011wb-12-11391
217,clueweb12-0004wb-96-26620
217,clueweb12-1500wb-17-19566
217,clueweb12-0801wb-33-06614
217,clueweb12-0011wb-47-19135
217,clueweb12-0012wb-73-09002
217,clueweb12-1501wb-38-13000
217,clueweb12-0007wb-89-07603
217,clueweb12-1414wb-37-31216
217,clueweb12-1500wb-17-19582
218,clueweb12-0100tw-17-07344
218,clueweb12-1100tw-32-18736
218,clueweb12-0703wb-80-09684
218,clueweb12-1100tw-12-12137
218,clueweb12-0400tw-74-21560
218,clueweb12-1118wb-68-08523
218,clueweb12-1310wb-93-11466
218,clueweb12-0300tw-33-01415
218,clueweb12-1411wb-62-22424
218,clueweb12-1201tw-20-14863
218,clueweb12-1911wb-28-13954
218,clueweb12-0300tw-36-07565
218,clueweb12-1800tw-03-07138
218,clueweb12-0510wb-05-13343
218,clueweb12-1200tw-99-01280
218,clueweb12-1600tw-21-17249
218,clueweb12-1713wb-28-28757
218,clueweb12-1800tw-02-06449
218,clueweb12-0707wb-41-00921
218,clueweb12-1400tw-54-08679
218,clueweb12-0301tw-54-20070
218,clueweb12-0112wb-44-06628
218,clueweb12-0303wb-49-21261
218,clueweb12-1807wb-65-29616
218,clueweb12-1807wb-76-25866
218,clueweb12-1607wb-63-16940
218,clueweb12-1607wb-30-12750
218,clueweb12-1409wb-20-24276
218,clueweb12-0210wb-17-03460
218,clueweb12-1000tw-41-12680
218,clueweb12-0705wb-15-24842
218,clueweb12-1911wb-02-27137
218,clueweb12-1200tw-30-06172
218,clueweb12-0409wb-54-01322
218,clueweb12-0111wb-49-15759
218,clueweb12-0204wb-28-30263
218,clueweb12-0200wb-34-15146
218,clueweb12-0203wb-66-19664
218,clueweb12-0400tw-84-11720
218,clueweb12-0409wb-00-24994
218,clueweb12-1408wb-06-33042
218,clueweb12-0409wb-41-28799
218,clueweb12-0409wb-65-08559
218,clueweb12-0301tw-12-10464
218,clueweb12-0409wb-00-25008
218,clueweb12-0409wb-30-20145
218,clueweb12-0511wb-18-09617
218,clueweb12-0410wb-01-05670
218,clueweb12-0406wb-59-26574
218,clueweb12-1313wb-14-11374
218,clueweb12-0211wb-66-01708
218,clueweb12-0201wb-92-05782
218,clueweb12-0202wb-01-32603
218,clueweb12-0405wb-37-13463
218,clueweb12-0203wb-77-09947
218,clueweb12-0407wb-14-05385
218,clueweb12-0202wb-62-06337
218,clueweb12-1300tw-04-17323
218,clueweb12-0408wb-71-17386
218,clueweb12-0301tw-53-11842
218,clueweb12-0601wb-99-21327
218,clueweb12-1712wb-82-19933
218,clueweb12-0405wb-86-28359
218,clueweb12-0611wb-67-14974
218,clueweb12-1412wb-17-23589
218,clueweb12-0203wb-20-20726
218,clueweb12-0407wb-00-26207
218,clueweb12-0711wb-90-10303
218,clueweb12-1501wb-63-18010
218,clueweb12-0408wb-83-22137
218,clueweb12-0408wb-04-17404
218,clueweb12-0202wb-80-17692
218,clueweb12-0202wb-72-16434
218,clueweb12-0202wb-52-22786
218,clueweb12-0408wb-40-04520
218,clueweb12-1100tw-13-01961
218,clueweb12-1713wb-10-22962
218,clueweb12-1502wb-22-18647
218,clueweb12-0408wb-57-24381
218,clueweb12-0203wb-09-11863
218,clueweb12-0405wb-56-20906
218,clueweb12-0918wb-49-30984
218,clueweb12-0405wb-63-21562
218,clueweb12-0407wb-56-27250
218,clueweb12-0409wb-92-31340
218,clueweb12-0202wb-04-23083
218,clueweb12-0406wb-08-16050
218,clueweb12-0201wb-52-19917
218,clueweb12-0409wb-27-08558
218,clueweb12-0200tw-94-20031
218,clueweb12-0200wb-44-02436
218,clueweb12-0705wb-25-12936
218,clueweb12-0406wb-59-26560
218,clueweb12-0407wb-34-29713
218,clueweb12-0406wb-79-15773
218,clueweb12-0408wb-83-22151
218,clueweb12-0406wb-28-12123
218,clueweb12-0406wb-08-16036
218,clueweb12-0408wb-04-17390
218,clueweb12-0407wb-82-25076
219,clueweb12-0003wb-09-34133
219,clueweb12-0402wb-05-03731
219,clueweb12-1101wb-93-07381
219,clueweb12-0310wb-34-23469
219,clueweb12-0111wb-24-31944
219,clueweb12-1102wb-39-11805
219,clueweb12-1105wb-32-00070
219,clueweb12-1904wb-94-13134
219,clueweb12-1101wb-85-20232
219,clueweb12-0701wb-50-05905
219,clueweb12-1208wb-00-38158
219,clueweb12-0405wb-23-05032
219,clueweb12-0210wb-61-04552
219,clueweb12-1806wb-70-12655
219,clueweb12-0600wb-72-32276
219,clueweb12-0405wb-31-04243
219,clueweb12-1102wb-79-26705
219,clueweb12-0210wb-80-31225
219,clueweb12-0405wb-44-24419
219,clueweb12-0404wb-43-23399
219,clueweb12-0406wb-36-05000
219,clueweb12-0404wb-43-23385
219,clueweb12-1102wb-51-13179
219,clueweb12-1103wb-48-05906
219,clueweb12-0302wb-32-23302
219,clueweb12-0405wb-16-04849
219,clueweb12-1105wb-24-16724
219,clueweb12-0206wb-05-21673
219,clueweb12-1104wb-12-18298
219,clueweb12-1102wb-29-04436
219,clueweb12-0210wb-66-00867
219,clueweb12-0205wb-99-15803
219,clueweb12-0202wb-52-28869
219,clueweb12-1104wb-71-20457
219,clueweb12-1208wb-72-11255
219,clueweb12-1104wb-26-10626
219,clueweb12-1105wb-90-19250
219,clueweb12-1210wb-72-07439
219,clueweb12-0204wb-25-04522
219,clueweb12-1104wb-65-08549
219,clueweb12-1103wb-56-01663
219,clueweb12-1312wb-82-15728
219,clueweb12-1102wb-37-10964
219,clueweb12-1105wb-17-09106
219,clueweb12-1104wb-60-18969
219,clueweb12-1102wb-71-17017
219,clueweb12-1104wb-02-23467
219,clueweb12-1104wb-17-17565
219,clueweb12-1103wb-39-12658
219,clueweb12-1105wb-63-00999
219,clueweb12-1105wb-19-05821
219,clueweb12-0404wb-36-25892
219,clueweb12-0508wb-52-25626
219,clueweb12-0204wb-74-15711
219,clueweb12-1105wb-51-20248
219,clueweb12-1105wb-15-10261
219,clueweb12-1104wb-83-20462
219,clueweb12-1103wb-31-24757
219,clueweb12-1103wb-24-17942
219,clueweb12-0202wb-90-24421
219,clueweb12-1105wb-13-10934
219,clueweb12-1105wb-24-16738
219,clueweb12-1105wb-53-19710
219,clueweb12-1102wb-83-32799
219,clueweb12-1103wb-95-27112
219,clueweb12-1105wb-88-11022
219,clueweb12-0004wb-26-01567
219,clueweb12-0110wb-65-28413
219,clueweb12-0201wb-15-13793
219,clueweb12-0209wb-39-10239
219,clueweb12-0405wb-44-24433
219,clueweb12-0210wb-41-03010
219,clueweb12-0211wb-96-20049
219,clueweb12-1210wb-85-28648
219,clueweb12-1514wb-35-26089
219,clueweb12-1805wb-04-12190
219,clueweb12-0202wb-17-02129
219,clueweb12-0406wb-60-03267
219,clueweb12-0605wb-28-30062
219,clueweb12-0500wb-57-23630
219,clueweb12-1617wb-15-04131
219,clueweb12-0611wb-25-01655
219,clueweb12-0412wb-05-19909
219,clueweb12-0408wb-40-11157
219,clueweb12-0105wb-75-26744
219,clueweb12-0400wb-25-16956
219,clueweb12-1612wb-28-21522
219,clueweb12-1207wb-39-15414
219,clueweb12-0411wb-13-22089
219,clueweb12-1314wb-09-26311
219,clueweb12-1600wb-52-20744
219,clueweb12-0405wb-38-12127
219,clueweb12-0407wb-14-19298
219,clueweb12-0110wb-35-05118
219,clueweb12-0206wb-14-16184
219,clueweb12-1207wb-89-03843
219,clueweb12-0202wb-72-22701
219,clueweb12-0407wb-35-22283
219,clueweb12-0405wb-31-15761
219,clueweb12-0407wb-01-14524
220,clueweb12-1102wb-79-30709
220,clueweb12-0305wb-14-23288
220,clueweb12-1113wb-79-24330
220,clueweb12-1113wb-70-32281
220,clueweb12-1413wb-22-08415
220,clueweb12-0305wb-31-01989
220,clueweb12-0600wb-24-35015
220,clueweb12-0600wb-36-16614
220,clueweb12-0600wb-16-30693
220,clueweb12-0600wb-05-24771
220,clueweb12-0600wb-12-00762
220,clueweb12-0601wb-60-18157
220,clueweb12-0601wb-78-00604
220,clueweb12-0601wb-05-09093
220,clueweb12-0601wb-21-28537
220,clueweb12-0601wb-24-33085
220,clueweb12-0601wb-11-06294
220,clueweb12-0601wb-32-16480
220,clueweb12-0602wb-18-07245
220,clueweb12-0601wb-88-30523
220,clueweb12-0602wb-24-22525
220,clueweb12-0600wb-71-32984
220,clueweb12-0602wb-76-07243
220,clueweb12-0602wb-82-32445
220,clueweb12-0602wb-95-14773
220,clueweb12-0602wb-50-27130
220,clueweb12-0512wb-06-25758
220,clueweb12-0512wb-10-04704
220,clueweb12-0512wb-08-14571
220,clueweb12-0511wb-74-30173
220,clueweb12-0600wb-39-29952
220,clueweb12-0600wb-10-13971
220,clueweb12-0600wb-80-08939
220,clueweb12-0601wb-15-07200
220,clueweb12-0602wb-44-20936
220,clueweb12-0602wb-08-08932
220,clueweb12-0602wb-39-25300
220,clueweb12-0602wb-36-21097
220,clueweb12-0602wb-36-21083
220,clueweb12-0601wb-96-10725
220,clueweb12-0601wb-85-31188
220,clueweb12-0601wb-50-27422
220,clueweb12-0600wb-47-19080
220,clueweb12-0602wb-82-32431
220,clueweb12-0602wb-95-14787
220,clueweb12-0602wb-66-33075
220,clueweb12-0511wb-59-29761
220,clueweb12-0511wb-93-00681
220,clueweb12-0511wb-93-00667
220,clueweb12-0512wb-02-06197
220,clueweb12-0511wb-96-10744
220,clueweb12-0512wb-28-19348
220,clueweb12-0512wb-33-20341
220,clueweb12-0511wb-31-26643
220,clueweb12-0511wb-31-26629
220,clueweb12-0512wb-60-18670
220,clueweb12-0512wb-19-20042
220,clueweb12-0512wb-51-05901
220,clueweb12-1902wb-27-15660
220,clueweb12-0600wb-21-23903
220,clueweb12-0600wb-21-23889
220,clueweb12-0600wb-39-29938
220,clueweb12-0600wb-10-13985
220,clueweb12-0601wb-35-21348
220,clueweb12-0601wb-47-26704
220,clueweb12-0601wb-23-16206
220,clueweb12-0601wb-24-33099
220,clueweb12-0601wb-44-24464
220,clueweb12-0601wb-88-30509
220,clueweb12-0601wb-57-03555
220,clueweb12-0601wb-79-18881
220,clueweb12-0600wb-94-15522
220,clueweb12-0601wb-09-23293
220,clueweb12-0601wb-99-13994
220,clueweb12-0602wb-11-05988
220,clueweb12-0602wb-03-26765
220,clueweb12-0602wb-29-04284
220,clueweb12-0602wb-52-14753
220,clueweb12-0602wb-86-11110
220,clueweb12-0602wb-18-07259
220,clueweb12-0602wb-57-06008
220,clueweb12-0601wb-99-14008
220,clueweb12-0512wb-19-20056
220,clueweb12-0511wb-71-11860
220,clueweb12-0511wb-76-26537
220,clueweb12-0511wb-83-04386
220,clueweb12-0511wb-83-04372
220,clueweb12-0512wb-21-09961
220,clueweb12-0512wb-44-32566
220,clueweb12-0510wb-79-09311
220,clueweb12-0309wb-09-12083
220,clueweb12-0305wb-21-26350
220,clueweb12-1020wb-21-18491
220,clueweb12-1020wb-19-30986
220,clueweb12-1814wb-14-12433
220,clueweb12-0811wb-22-20640
220,clueweb12-0605wb-73-11560
220,clueweb12-1414wb-44-18277
220,clueweb12-1020wb-25-24985
220,clueweb12-1410wb-71-15659
221,clueweb12-0101wb-14-06112
221,clueweb12-0012wb-65-04019
221,clueweb12-0101wb-56-05489
221,clueweb12-0101wb-56-05503
221,clueweb12-0101wb-34-11071
221,clueweb12-0101wb-25-05853
221,clueweb12-0102wb-31-05031
221,clueweb12-0101wb-43-14511
221,clueweb12-0101wb-65-12049
221,clueweb12-0012wb-23-03355
221,clueweb12-0403wb-33-06684
221,clueweb12-0100wb-63-04133
221,clueweb12-0013wb-58-07323
221,clueweb12-0013wb-81-03963
221,clueweb12-0101wb-82-10161
221,clueweb12-1111wb-96-03392
221,clueweb12-0311wb-46-23601
221,clueweb12-0013wb-14-10731
221,clueweb12-0311wb-25-07522
221,clueweb12-0103wb-36-29626
221,clueweb12-0311wb-40-25172
221,clueweb12-0101wb-25-05867
221,clueweb12-0102wb-02-09019
221,clueweb12-0013wb-68-21732
221,clueweb12-0101wb-06-30499
221,clueweb12-0311wb-64-07902
221,clueweb12-0506wb-81-28986
221,clueweb12-0311wb-46-23545
221,clueweb12-0201wb-52-05240
221,clueweb12-0312wb-10-13455
221,clueweb12-0012wb-47-13849
221,clueweb12-0013wb-75-27455
221,clueweb12-1210wb-94-18304
221,clueweb12-0605wb-92-31186
221,clueweb12-0012wb-78-03277
221,clueweb12-0311wb-31-09393
221,clueweb12-0809wb-63-13448
221,clueweb12-0311wb-40-25200
221,clueweb12-0311wb-60-09175
221,clueweb12-0311wb-46-23587
221,clueweb12-0609wb-55-00462
221,clueweb12-1500wb-27-23371
221,clueweb12-0806wb-36-05052
221,clueweb12-1117wb-84-30543
221,clueweb12-0006wb-60-31249
221,clueweb12-0701wb-40-02513
221,clueweb12-0101wb-91-18670
221,clueweb12-0311wb-64-07874
221,clueweb12-0013wb-05-13767
221,clueweb12-0808wb-49-06438
221,clueweb12-1606wb-46-14871
221,clueweb12-0409wb-32-20068
221,clueweb12-0311wb-78-27151
221,clueweb12-1013wb-04-18298
221,clueweb12-0311wb-88-27668
221,clueweb12-0303wb-53-27200
221,clueweb12-0312wb-06-11540
221,clueweb12-0311wb-96-02992
221,clueweb12-0701wb-08-03748
221,clueweb12-0302wb-83-29761
221,clueweb12-0405wb-70-37352
221,clueweb12-0102wb-46-03598
221,clueweb12-0902wb-89-07739
221,clueweb12-1101tw-01-13761
221,clueweb12-0915wb-52-02039
221,clueweb12-1203wb-36-29108
221,clueweb12-0312wb-06-11554
221,clueweb12-0311wb-96-03020
221,clueweb12-0204wb-16-05427
221,clueweb12-0714wb-81-16008
221,clueweb12-0406wb-19-02911
221,clueweb12-1717wb-34-09808
221,clueweb12-0311wb-88-27640
221,clueweb12-0005wb-28-00769
221,clueweb12-1907wb-78-24541
221,clueweb12-0102wb-22-02778
221,clueweb12-1900tw-41-20037
221,clueweb12-0312wb-32-11106
221,clueweb12-0311wb-88-27654
221,clueweb12-0311wb-96-03006
221,clueweb12-1506wb-51-13205
221,clueweb12-0311wb-64-07860
221,clueweb12-0311wb-60-09133
221,clueweb12-0108wb-82-10756
221,clueweb12-1506wb-12-09797
221,clueweb12-0202wb-59-25611
221,clueweb12-0504wb-80-03471
221,clueweb12-0504wb-65-32920
221,clueweb12-1114wb-67-37244
221,clueweb12-0102wb-68-22314
221,clueweb12-0504wb-71-10197
221,clueweb12-0011wb-91-28228
221,clueweb12-0210wb-37-21491
221,clueweb12-0608wb-64-02957
221,clueweb12-0106wb-99-18994
221,clueweb12-0309wb-13-05497
221,clueweb12-1510wb-71-22003
221,clueweb12-0200wb-25-30603
221,clueweb12-1905wb-72-01690
221,clueweb12-0304wb-20-23207
222,clueweb12-1513wb-98-01944
222,clueweb12-0900tw-26-04463
222,clueweb12-1900wb-22-18607
222,clueweb12-1804wb-26-23650
222,clueweb12-1514wb-91-11882
222,clueweb12-1514wb-78-07217
222,clueweb12-1515wb-08-17262
222,clueweb12-1803wb-73-18450
222,clueweb12-0504wb-60-32576
222,clueweb12-0902wb-86-04876
222,clueweb12-0711wb-77-21953
222,clueweb12-0900tw-35-21596
222,clueweb12-1805wb-17-33068
222,clueweb12-1600wb-93-15608
222,clueweb12-1101wb-46-10016
222,clueweb12-0900tw-93-07742
222,clueweb12-0004wb-38-32310
222,clueweb12-0204wb-97-24491
222,clueweb12-0800tw-27-19479
222,clueweb12-1010wb-45-10892
222,clueweb12-0207wb-90-06374
222,clueweb12-1804wb-26-23664
222,clueweb12-1810wb-11-26792
222,clueweb12-1602wb-58-25982
222,clueweb12-1603wb-00-21376
222,clueweb12-1601wb-97-16824
222,clueweb12-1515wb-12-21251
222,clueweb12-1602wb-88-23530
222,clueweb12-1515wb-17-10995
222,clueweb12-1602wb-97-20575
222,clueweb12-1514wb-37-07532
222,clueweb12-1601wb-27-21483
222,clueweb12-1601wb-49-26057
222,clueweb12-1601wb-63-28109
222,clueweb12-1600wb-42-12708
222,clueweb12-1516wb-77-00253
222,clueweb12-1514wb-34-13607
222,clueweb12-1513wb-98-14469
222,clueweb12-1601wb-62-21637
222,clueweb12-1602wb-85-23656
222,clueweb12-1514wb-71-11425
222,clueweb12-1515wb-33-08791
222,clueweb12-1603wb-19-09238
222,clueweb12-1602wb-73-25784
222,clueweb12-1602wb-78-14090
222,clueweb12-1600wb-59-24254
222,clueweb12-1514wb-00-26251
222,clueweb12-1600wb-85-13132
222,clueweb12-1600wb-02-29089
222,clueweb12-1602wb-43-03352
222,clueweb12-1602wb-65-02685
222,clueweb12-1602wb-61-27858
222,clueweb12-1514wb-30-01554
222,clueweb12-1602wb-08-20237
222,clueweb12-1900wb-15-00407
222,clueweb12-0700wb-76-15419
222,clueweb12-1613wb-94-12645
222,clueweb12-0602wb-76-22128
222,clueweb12-0202wb-28-00741
222,clueweb12-1010wb-90-12702
222,clueweb12-1901wb-36-19420
222,clueweb12-0107wb-57-21713
222,clueweb12-0110wb-20-14317
222,clueweb12-1602wb-22-06241
222,clueweb12-1515wb-20-12385
222,clueweb12-0411wb-37-08457
222,clueweb12-1514wb-75-14221
222,clueweb12-1204wb-50-17166
222,clueweb12-0910wb-72-16780
222,clueweb12-1515wb-52-09589
222,clueweb12-0818wb-59-22475
222,clueweb12-1000tw-32-13167
222,clueweb12-0209wb-66-05209
222,clueweb12-1900tw-50-02738
222,clueweb12-1509wb-04-14414
222,clueweb12-0702wb-52-10103
222,clueweb12-1201tw-08-10114
222,clueweb12-1513wb-90-14969
222,clueweb12-0506wb-17-06100
222,clueweb12-0610wb-28-10596
222,clueweb12-1614wb-71-07835
222,clueweb12-0411wb-02-28517
222,clueweb12-1306wb-97-23783
222,clueweb12-0206wb-64-05999
222,clueweb12-1000tw-21-01174
222,clueweb12-1614wb-27-13879
222,clueweb12-1602wb-61-10078
222,clueweb12-0013wb-06-27628
222,clueweb12-1614wb-28-16343
222,clueweb12-1515wb-16-21110
222,clueweb12-0100wb-86-26956
222,clueweb12-0109wb-50-25738
222,clueweb12-0104wb-64-25232
222,clueweb12-1513wb-93-26288
222,clueweb12-0111wb-11-04606
222,clueweb12-0303wb-91-26204
222,clueweb12-1717wb-34-11021
222,clueweb12-0911wb-77-17084
222,clueweb12-1514wb-67-06029
222,clueweb12-1513wb-94-16532
223,clueweb12-0008wb-76-24974
223,clueweb12-0610wb-08-14262
223,clueweb12-1706wb-75-20623
223,clueweb12-1912wb-55-28701
223,clueweb12-0001wb-20-33909
223,clueweb12-0106wb-03-06403
223,clueweb12-0301wb-93-06650
223,clueweb12-0106wb-22-24714
223,clueweb12-0404wb-73-31363
223,clueweb12-1406wb-44-20439
223,clueweb12-1106wb-13-11604
223,clueweb12-0012wb-44-25109
223,clueweb12-0401wb-71-15080
223,clueweb12-1002wb-26-19262
223,clueweb12-0815wb-48-01950
223,clueweb12-0111wb-27-13116
223,clueweb12-0408wb-28-21447
223,clueweb12-1408wb-81-10064
223,clueweb12-0002wb-68-12029
223,clueweb12-0400tw-43-12327
223,clueweb12-1808wb-22-11155
223,clueweb12-1313wb-27-04318
223,clueweb12-0204wb-38-15889
223,clueweb12-0705wb-48-20549
223,clueweb12-0502wb-04-34172
223,clueweb12-0304wb-73-07462
223,clueweb12-0905wb-95-07622
223,clueweb12-0804wb-82-15432
223,clueweb12-0112wb-16-10482
223,clueweb12-0202wb-02-16295
223,clueweb12-0005wb-06-00727
223,clueweb12-0812wb-77-01433
223,clueweb12-1008wb-65-32859
223,clueweb12-0816wb-91-16922
223,clueweb12-0504wb-93-06569
223,clueweb12-1408wb-03-03665
223,clueweb12-0204wb-90-27373
223,clueweb12-1200tw-41-11599
223,clueweb12-0306wb-93-16091
223,clueweb12-0305wb-03-02086
223,clueweb12-0500wb-81-23165
223,clueweb12-1302wb-64-09725
223,clueweb12-0402wb-70-04813
223,clueweb12-0812wb-20-02228
223,clueweb12-0812wb-17-25134
223,clueweb12-0300tw-16-03302
223,clueweb12-0405wb-13-26608
223,clueweb12-0403wb-73-07244
223,clueweb12-1407wb-21-20360
223,clueweb12-0202wb-52-31376
223,clueweb12-0005wb-01-03527
223,clueweb12-0009wb-36-12716
223,clueweb12-0206wb-61-17082
223,clueweb12-0109wb-44-14658
223,clueweb12-0713wb-65-18625
223,clueweb12-0503wb-58-02993
223,clueweb12-0811wb-82-20896
223,clueweb12-1809wb-03-19764
223,clueweb12-0009wb-50-05909
223,clueweb12-1307wb-20-29201
223,clueweb12-0200wb-20-27644
223,clueweb12-1801wb-19-29921
223,clueweb12-0212wb-13-15151
223,clueweb12-0913wb-11-04412
223,clueweb12-0412wb-27-00763
223,clueweb12-1115wb-67-12594
223,clueweb12-1108wb-71-23347
223,clueweb12-0808wb-52-09153
223,clueweb12-0008wb-78-27025
223,clueweb12-1410wb-44-15367
223,clueweb12-1704wb-55-08128
223,clueweb12-1910wb-94-11101
223,clueweb12-1802wb-14-20542
223,clueweb12-1513wb-95-06237
223,clueweb12-1513wb-96-06824
223,clueweb12-0204wb-27-21528
223,clueweb12-1100wb-65-02821
223,clueweb12-1411wb-05-00966
223,clueweb12-0001wb-31-23503
223,clueweb12-1704wb-75-20348
223,clueweb12-0815wb-25-36197
223,clueweb12-0101wb-75-23091
223,clueweb12-0010wb-25-08109
223,clueweb12-1814wb-05-04461
223,clueweb12-1906wb-79-23268
223,clueweb12-0012wb-26-06076
223,clueweb12-1511wb-12-04161
223,clueweb12-1303wb-09-03759
223,clueweb12-1502wb-86-25612
223,clueweb12-1905wb-01-08717
223,clueweb12-0201wb-86-11248
223,clueweb12-0900tw-27-16666
223,clueweb12-0001wb-55-12355
223,clueweb12-0007wb-05-05333
223,clueweb12-0011wb-74-21719
223,clueweb12-1500wb-29-16967
223,clueweb12-0105wb-30-33619
223,clueweb12-1304wb-50-27663
223,clueweb12-1911wb-26-32154
223,clueweb12-0001wb-38-28336
224,clueweb12-1504wb-87-23052
224,clueweb12-0700wb-16-35020
224,clueweb12-0006wb-87-18782
224,clueweb12-0800tw-47-10441
224,clueweb12-0914wb-17-16719
224,clueweb12-1714wb-83-10729
224,clueweb12-0916wb-12-00556
224,clueweb12-0300wb-11-17868
224,clueweb12-1900tw-50-09350
224,clueweb12-1800tw-01-17700
224,clueweb12-0700wb-55-34142
224,clueweb12-1200tw-63-15646
224,clueweb12-1906wb-99-14595
224,clueweb12-0810wb-04-22440
224,clueweb12-1300tw-66-20944
224,clueweb12-0000wb-26-22900
224,clueweb12-0716wb-96-10157
224,clueweb12-1505wb-78-16718
224,clueweb12-0000wb-57-07220
224,clueweb12-1200tw-15-17741
224,clueweb12-1500tw-50-08769
224,clueweb12-0004wb-26-01063
224,clueweb12-1100tw-95-10590
224,clueweb12-1611wb-62-23461
224,clueweb12-1019wb-62-02280
224,clueweb12-0100tw-51-08725
224,clueweb12-1900tw-36-14807
224,clueweb12-1300wb-33-01657
224,clueweb12-1216wb-36-04049
224,clueweb12-1800tw-37-05689
